id,author,rating,date,text,url
rf-5294295919037919856,Unknown,,,"Sony Animation Ranked- Click HERE
2025 Ranked- Click HERE

“Our music ignites the soul and brings people together.”
Literally what Opium does for the world. Carti, Ken Carson, and Destroy Lonely are this world’s demon hunters. Thank you YVL. 
This only very recently peaked my interest. I’m not the biggest Sony animation fan, I know nothing of Kpop besides Jimin and Jung Cook or whatever they are, but I felt like I NEEDED to check this out. 
I’m very conflicted because this… more
Like review29 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/149/
rf-7165892466590825316,Unknown,,,"my sister is addicted to this movie, she's singing the songs and talking about it all time
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/149/
rf-4609585819246995901,Unknown,,,"This feels like it should have been a Saturday morning cartoon 20 years ago if k-pop was popular back then (derogatory and non-derogatory)
Like review31 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/149/
rf--1995032374891178966,Unknown,,,"Was nice hearing TWICE and seeing an interesting story like this, very cute and poppy. 

Maybe not the most original thing, but it felt good watching and I think that is the greatest credit I can give it especially watching this while in a slightly emotionally vulnerable state right now
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/149/
rf-8746211623373261521,Unknown,,,"Zoey and Mira are literally Amy Santiago and Rosa Diaz from Brooklyn 99
Like review31 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-1603723812188282305,Unknown,,,"almost perfect. Also the songsss? got me jamming
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-7616969142844782216,Unknown,,,"i don’t even listen to kpop but why was this actually so good?!
Like review31 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf--4412615347885302291,Unknown,,,"beautiful expressive animation with such banger songs? i think my favorite is definitely the one at the very end.
would love a sequel
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-4107565223523040072,Unknown,,,"Came in hoping for good music, cool vibes, and maybe a surprise or two. Got all three.
I’ve been into ""i-dle"" for a while, so I already had one foot in this world. And yeah, the film delivers the fun. The music is solid and the vocals are great, adding Golden to my playlist rn.
The energy never drops. It flies by, and just when I thought it was wrapping up, it takes a sinister turn that I honestly didn’t… more
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf--3768780883273969026,Unknown,,,"Доказательство от Нетфликс, что все фанаты кей-поп исполнителей являются одержимыми дьяволом и поклоняются сатане (в целом ничего плохого)
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-769175790012242360,Unknown,,,"i don’t know anything about kpop but this ate down 🤩
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-8839975835657332045,Unknown,,,"O blackpink veyy
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf--316123288531735944,Unknown,,,"The real villains weren't the Saja Boys or even the other demons
The real menaces are those that dared to interrupt Zoeys snacking!!!!
Like review31 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
rf-5485439201928340755,Unknown,,,"With this movie can we confirm that Sony Pictures Animation currently has the best animation and the one that takes the most risks?
I didn't think about watching this movie at all since it didn't catch my attention, but I saw a lot of good reviews so I decided to watch it and it completely exceeded all my expectations. What I loved the most was the beautiful animation it has, Sony never disappoints with that, the colors, the movements, all… more
Like review32 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/150/
